# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-allGenes.gtf" "-o" "CD24Mid-1.counts.txt" "CD24Mid-1.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-1.filtered.bam
ENSMUST00000116376.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58330724;58331254;58337737;58337949;58341286;58345312;58345930	58330802;58331863;58337799;58338077;58341447;58345485;58347728	+;+;+;+;+;+;+	3016	0
ENSMUST00000073128.6	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58330750;58331254;58337737;58337949;58341286;58345312;58345930	58330792;58331863;58337799;58338077;58341447;58345485;58347725	+;+;+;+;+;+;+	2977	0
ENSMUST00000149701.1	chr11;chr11	58331043;58331254	58331115;58331509	+;+	329	4
ENSMUST00000154278.7	chr11;chr11;chr11;chr11;chr11	58331275;58337737;58340494;58345312;58345930	58331863;58340399;58341447;58345485;58347720	+;+;+;+;+	6171	15
ENSMUST00000127119.1	chr11;chr11;chr11	58345312;58345930;58346706	58345485;58346020;58346950	+;+;+	510	0
ENSMUST00000013787.10	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58379043;58379645;58382285;58382752;58384610;58386722;58390077	58379098;58379709;58382387;58382865;58384768;58386856;58390537	+;+;+;+;+;+;+	1093	54
ENSMUST00000108826.2	chr11;chr11;chr11;chr11;chr11;chr11	58379043;58382285;58382752;58384610;58386722;58390077	58379098;58382387;58382865;58384768;58386856;58390728	+;+;+;+;+;+	1219	189
ENSMUST00000117893.1	chr11	58392769	58393560	-	792	852
ENSMUST00000119517.1	chr11	58396297	58396515	-	219	5
ENSMUST00000013797.2	chr11;chr11;chr11;chr11;chr11;chr11	58421111;58421681;58422196;58422732;58423815;58425665	58421190;58421770;58422306;58422884;58423946;58426024	+;+;+;+;+;+	926	417
ENSMUST00000108825.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58432559;58434499;58434790;58435357;58436666;58439886;58440957	58432653;58434588;58434900;58435500;58436794;58440006;58441622	+;+;+;+;+;+;+	1356	2
ENSMUST00000064614.3	chr11;chr11;chr11;chr11	58446149;58447321;58452400;58452896	58446401;58447497;58452490;58452923	-;-;-;-	549	0
ENSMUST00000215691.1	chr11;chr11;chr11	58454105;58459214;58461853	58455963;58459340;58462270	-;-;-	2404	0
ENSMUST00000055204.5	chr11	58454915	58455980	-	1066	0
ENSMUST00000218459.1	chr11;chr11;chr11	58476608;58480381;58481170	58478156;58480593;58481400	-;-;-	1993	0
ENSMUST00000122311.2	chr11	58477334	58478273	-	940	0
ENSMUST00000180165.2	chr11;chr11	58487950;58492110	58490929;58492555	-;-	3426	0
ENSMUST00000203744.1	chr11;chr11	58490356;58492110	58490524;58492513	-;-	573	0
ENSMUST00000170501.2	chr11	58501598	58502554	-	957	0
ENSMUST00000081743.2	chr11	58501598	58502572	-	975	0
ENSMUST00000134617.1	chr11	58508791	58509261	-	471	506
ENSMUST00000213188.2	chr11;chr11	58527186;58534809	58529993;58534836	-;-	2836	0
ENSMUST00000134055.2	chr11	58528937	58530070	-	1134	0
ENSMUST00000117184.2	chr11	58532820	58533103	-	284	0
ENSMUST00000219448.1	chr11;chr11;chr11;chr11	58539801;58544189;58544833;58546319	58543483;58544345;58544940;58546422	-;-;-;-	4052	0
ENSMUST00000108823.2	chr11	58542447	58543506	-	1060	0
ENSMUST00000108822.7	chr11;chr11;chr11	58542447;58544189;58544833	58543483;58544345;58544938	-;-;-	1300	0
ENSMUST00000215717.1	chr11;chr11;chr11	58550854;58554594;58555605	58553584;58554642;58555617	-;-;-	2793	0
ENSMUST00000216725.1	chr11;chr11;chr11;chr11	58550854;58554074;58554594;58555605	58553584;58554184;58554642;58555617	-;-;-;-	2904	0
ENSMUST00000073933.1	chr11	58551305	58552237	-	933	0
ENSMUST00000108824.2	chr11;chr11;chr11;chr11	58551305;58553427;58554594;58555605	58552264;58553584;58554642;58555636	-;-;-;-	1199	0
ENSMUST00000215322.1	chr11;chr11;chr11	58565856;58568707;58568945	58567474;58568804;58569167	-;-;-	1940	0
ENSMUST00000217009.1	chr11;chr11;chr11;chr11	58565856;58568040;58568707;58568945	58567474;58568197;58568804;58569167	-;-;-;-	2098	0
ENSMUST00000216758.1	chr11;chr11;chr11	58565856;58568707;58570529	58567474;58568804;58570553	-;-;-	1742	0
ENSMUST00000081102.4	chr11	58566399	58567343	-	945	0
ENSMUST00000204790.1	chr11	58574979	58575370	-	392	0
ENSMUST00000203418.3	chr11;chr11	58577730;58580837	58577849;58582365	+;+	1649	0
ENSMUST00000169428.4	chr11	58580813	58581877	+	1065	0
ENSMUST00000214990.1	chr11;chr11	58595114;58597427	58595380;58600783	+;+	3624	0
ENSMUST00000216965.1	chr11;chr11	58595128;58597427	58595466;58600778	+;+	3691	0
ENSMUST00000054683.7	chr11	58597345	58598466	+	1122	0
ENSMUST00000108821.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58608204;58610678;58611979;58612514;58612806;58613416;58615935	58608512;58610812;58612134;58612627;58612895;58613468;58616075	-;-;-;-;-;-;-	998	46
ENSMUST00000048801.7	chr11;chr11;chr11;chr11;chr11;chr11	58608209;58610678;58611979;58612514;58612806;58613416	58608512;58610812;58612134;58612627;58612895;58613492	-;-;-;-;-;-	876	0
ENSMUST00000126695.1	chr11;chr11	58612315;58613416	58612895;58613485	-;-	651	72
ENSMUST00000214132.1	chr11;chr11	58624159;58630475	58626047;58630501	-;-	1916	1
ENSMUST00000203173.1	chr11;chr11	58625073;58625901	58625343;58626041	-;-	412	0
ENSMUST00000070804.2	chr11	58625073	58626044	-	972	0
ENSMUST00000075084.4	chr11;chr11;chr11;chr11;chr11;chr11	58640465;58643039;58645896;58646933;58647052;58651084	58640884;58643134;58646126;58646955;58647152;58652404	+;+;+;+;+;+	2192	2
ENSMUST00000214400.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	58658782;58659536;58659885;58661758;58663814;58664376;58665550;58667834	58658942;58659654;58660053;58661884;58663870;58664500;58667623;58669528	+;+;+;+;+;+;+;+	4527	0
ENSMUST00000216442.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58658803;58659536;58659885;58661758;58664376;58665550;58667834	58658942;58659654;58660053;58661884;58664500;58667623;58669528	+;+;+;+;+;+;+	4449	0
ENSMUST00000217399.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58658813;58659536;58661758;58663814;58664376;58665550;58667834	58659075;58659654;58661884;58663870;58664500;58667623;58669528	+;+;+;+;+;+;+	4460	0
ENSMUST00000214392.1	chr11;chr11;chr11;chr11;chr11;chr11	58658816;58659536;58659885;58661758;58664376;58665550	58659075;58659654;58660053;58661884;58664500;58669528	+;+;+;+;+;+	4779	0
ENSMUST00000213793.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	58658981;58659536;58659885;58661758;58663814;58664376;58665550;58667834	58659075;58659742;58660053;58661884;58663870;58664500;58667623;58669528	+;+;+;+;+;+;+;+	4549	0
ENSMUST00000213232.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58659020;58659536;58659885;58661758;58663814;58664376;58665550	58659075;58659654;58660053;58661884;58663870;58664500;58669528	+;+;+;+;+;+;+	4632	0
ENSMUST00000157597.1	chr11	58661178	58661309	+	132	0
ENSMUST00000072030.3	chr11	58665561	58666544	+	984	0
ENSMUST00000214662.1	chr11;chr11	58681099;58683817	58681710;58686233	+;+	3029	0
ENSMUST00000204718.2	chr11	58683875	58684802	+	928	0
ENSMUST00000122047.2	chr11	58688073	58689102	-	1030	0
ENSMUST00000215962.1	chr11;chr11	58699162;58701578	58699766;58703472	+;+	2500	0
ENSMUST00000215238.1	chr11;chr11	58699168;58701812	58699766;58703472	+;+	2260	0
ENSMUST00000076965.1	chr11	58701703	58702623	+	921	0
ENSMUST00000213944.1	chr11;chr11;chr11	58717197;58720682;58723376	58719711;58721109;58723984	-;-;-	3552	0
ENSMUST00000214728.1	chr11;chr11	58717197;58723376	58721109;58724014	-;-	4552	0
ENSMUST00000189911.2	chr11	58720069	58721094	-	1026	0
ENSMUST00000215513.1	chr11;chr11;chr11;chr11	58731018;58734248;58738157;58738841	58733174;58734372;58738370;58739113	-;-;-;-	2769	0
ENSMUST00000216196.1	chr11;chr11;chr11;chr11	58731018;58734248;58738244;58738841	58733174;58734372;58738370;58739212	-;-;-;-	2781	0
ENSMUST00000075607.4	chr11	58732096	58733223	-	1128	0
ENSMUST00000215071.1	chr11;chr11;chr11	58752734;58756791;58757604	58753344;58756830;58759671	+;+;+	2719	0
ENSMUST00000203731.1	chr11	58757604	58758614	+	1011	0
ENSMUST00000203256.3	chr11;chr11	58773188;58778115	58773508;58780251	+;+	2458	0
ENSMUST00000081533.4	chr11	58778089	58779086	+	998	0
ENSMUST00000205189.3	chr11;chr11	58782952;58786216	58783045;58788768	+;+	2647	0
ENSMUST00000076393.5	chr11	58786139	58787269	+	1131	0
ENSMUST00000094156.11	chr11;chr11;chr11;chr11	58792797;58796555;58798636;58801761	58792999;58796658;58798695;58801960	-;-;-;-	567	0
ENSMUST00000238886.1	chr11;chr11;chr11	58792803;58796555;58801761	58792999;58796658;58801960	-;-;-	501	0
ENSMUST00000239007.1	chr11;chr11;chr11;chr11	58792803;58796555;58798636;58801761	58792999;58796658;58798695;58801960	-;-;-;-	561	0
ENSMUST00000060581.4	chr11;chr11;chr11	58792811;58796555;58801761	58792999;58796658;58801960	-;-;-	493	0
ENSMUST00000217506.1	chr11;chr11	58815000;58816971	58815131;58819450	+;+	2612	0
ENSMUST00000082220.4	chr11	58816928	58818001	+	1074	0
ENSMUST00000216407.1	chr11;chr11	58829237;58831117	58829348;58834780	+;+	3776	0
ENSMUST00000078217.1	chr11	58831156	58832082	+	927	0
ENSMUST00000214776.1	chr11;chr11	58839251;58842557	58839370;58844111	+;+	1675	0
ENSMUST00000216473.1	chr11;chr11	58839259;58841077	58839370;58843925	+;+	2961	0
ENSMUST00000071625.1	chr11	58841116	58842042	+	927	0
ENSMUST00000139337.2	chr11;chr11;chr11;chr11;chr11	58847158;58848646;58854260;58856061;58858236	58847259;58848702;58854386;58856153;58861956	+;+;+;+;+	4100	17
ENSMUST00000143407.1	chr11;chr11	58847216;58851088	58847259;58851416	+;+	373	0
ENSMUST00000093768.3	chr11	58859433	58861956	+	2524	0
ENSMUST00000138391.1	chr11;chr11	58865965;58866930	58866067;58867154	+;+	328	0
ENSMUST00000073924.9	chr11;chr11;chr11;chr11;chr11	58867216;58868815;58876694;58878776;58879929	58867309;58869006;58876820;58878868;58883288	+;+;+;+;+	3866	166
ENSMUST00000132570.1	chr11;chr11;chr11;chr11	58867267;58868815;58876694;58877943	58867309;58869006;58876820;58878004	+;+;+;+	424	2
ENSMUST00000102703.1	chr11;chr11;chr11;chr11;chr11	58888153;58892962;58900565;58902743;58904115	58891546;58893054;58900691;58902907;58904225	-;-;-;-;-	3890	153
ENSMUST00000132394.1	chr11;chr11;chr11	58889710;58891177;58891471	58889909;58891344;58891548	+;+;+	446	0
ENSMUST00000148244.1	chr11;chr11;chr11	58904402;58905289;58905907	58904515;58905495;58906170	+;+;+	585	0
ENSMUST00000069941.12	chr11;chr11;chr11;chr11;chr11;chr11	58917908;58918868;58919120;58920292;58922265;58923397	58918192;58918954;58919473;58920570;58922447;58926608	+;+;+;+;+;+	4400	0
ENSMUST00000142499.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58917952;58918868;58919120;58920292;58922265;58923397;58926752	58918192;58918954;58919473;58920570;58922447;58924760;58927158	+;+;+;+;+;+;+	2915	0
ENSMUST00000020792.11	chr11;chr11;chr11;chr11;chr11	58918057;58918868;58919120;58920292;58926772	58918192;58918954;58919473;58920548;58926965	+;+;+;+;+	1028	0
ENSMUST00000108818.3	chr11;chr11;chr11;chr11;chr11	58918057;58918868;58919120;58920292;58926767	58918192;58918954;58919473;58920543;58926965	+;+;+;+;+	1028	0
ENSMUST00000094151.5	chr11;chr11;chr11;chr11	58932288;58934007;58937140;58938395	58933396;58934231;58937232;58938916	-;-;-;-	1949	2264
ENSMUST00000217262.1	chr11;chr11;chr11;chr11	58933394;58934007;58937140;58938395	58933396;58934231;58937232;58938784	-;-;-;-	711	0
ENSMUST00000078267.4	chr11	58948920	58949533	+	614	21
ENSMUST00000117558.1	chr11	58954048	58954512	-	465	3
ENSMUST00000108817.4	chr11	58954685	58956830	+	2146	79
ENSMUST00000047697.11	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58954685;58965114;58966774;58968487;58970427;58970546;58971027	58955392;58965547;58966869;58968717;58970449;58970645;58973098	+;+;+;+;+;+;+	3664	0
ENSMUST00000198018.1	chr11	58954983	58955120	-	138	0
ENSMUST00000122447.1	chr11	58961812	58962222	+	411	0
ENSMUST00000075141.6	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58963802;58965114;58966774;58968487;58970427;58970542;58971027	58963869;58965547;58966869;58968717;58970449;58970645;58973098	+;+;+;+;+;+;+	3028	0
ENSMUST00000131221.1	chr11;chr11	58965748;58977682	58968579;58978050	-;-	3201	47
ENSMUST00000108809.7	chr11;chr11;chr11;chr11;chr11	58978093;58981241;58981993;58988725;58988836	58978644;58981336;58982223;58988747;58991455	+;+;+;+;+	3522	150
ENSMUST00000108810.9	chr11;chr11;chr11;chr11;chr11;chr11;chr11	58978115;58981241;58981993;58987633;58988725;58988829;58990187	58978644;58981336;58982223;58987680;58988747;58988929;58991458	+;+;+;+;+;+;+	2301	16
ENSMUST00000093061.6	chr11;chr11;chr11;chr11;chr11;chr11	58978116;58981241;58981993;58988725;58988829;58990187	58978644;58981336;58982223;58988747;58988929;58991457	+;+;+;+;+;+	2251	0
ENSMUST00000138587.8	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	58994256;58994685;58995028;58995338;58995788;58996227;58996846;58997163;58997975;58998261;58998481;58999195	58994509;58994834;58995103;58995561;58996027;58996311;58997016;58997285;58998142;58998371;58998561;59000359	-;-;-;-;-;-;-;-;-;-;-;-	2848	0
ENSMUST00000047441.13	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	58994256;58994685;58995028;58995338;58995788;58996227;58996846;58997163;58997975;58998261;58998481;58999195;59001454;59001879;59002017;59002991;59003207;59003629;59006757;59007524;59007823;59008041;59008509;59020457;59021420;59021865;59022228;59027410;59028497;59028867;59029201;59029470;59030019;59031024;59031582;59031821;59032626;59032894;59033712;59034137;59034695;59035033;59035379;59035947;59036350;59036738;59037535;59038322;59040211;59041565;59042022;59043881;59049425;59049677;59050301;59051131;59051528;59052445;59054774;59055961;59060844;59061424;59062647;59063465;59064187;59067066;59067583;59067944;59069028;59069739;59073107;59073510;59074891;59076134;59076484;59076846;59077681;59078179;59078802;59079557;59079810;59080101;59080697;59081795;59082192;59082617;59086665;59093296;59099690;59103275;59106295;59107742;59112519;59115659;59122620;59124521;59128063;59130441;59131547;59132461;59133021;59133700;59134551;59135394	58994509;58994834;58995103;58995561;58996027;58996311;58997016;58997285;58998142;58998353;58998561;59001178;59001531;59001924;59002169;59003017;59003379;59003706;59006817;59007724;59007901;59008209;59008621;59020568;59021549;59021967;59022395;59027523;59028674;59029025;59029365;59029586;59030175;59031197;59031664;59032021;59032765;59033016;59033782;59034197;59034913;59035131;59035411;59036144;59036468;59036816;59037813;59039198;59040584;59041852;59042309;59044153;59049500;59049873;59050576;59051403;59051794;59052711;59055037;59056224;59061107;59061687;59062910;59063683;59064450;59067329;59067846;59068210;59069294;59070011;59073373;59073776;59075163;59076400;59076750;59077112;59077950;59078445;59078906;59079710;59079919;59080367;59080963;59082064;59082458;59082895;59086940;59093571;59099965;59103550;59106570;59108017;59112794;59115934;59122895;59124796;59128338;59130641;59131828;59132727;59133329;59133960;59134820;59136375	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	24175	0
ENSMUST00000238536.1	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	58994256;58994685;58995028;58995338;58995788;58996227;58996846;58997163;58997975;58998261;58998481;58999195;59001454;59001879;59002017;59002991;59003207;59003629;59006757;59007524;59007823;59008041;59008509;59009098;59009582;59010342;59020457;59021420;59021865;59022228;59027410;59028497;59028867;59029201;59029470;59030019;59031024;59031582;59031821;59032626;59032894;59033712;59034137;59034695;59035033;59035379;59035947;59036350;59036738;59037535;59038322;59040211;59041565;59042022;59042839;59043881;59049425;59049677;59050301;59051131;59051528;59052445;59053574;59054162;59054774;59055377;59055961;59060844;59061424;59062031;59062647;59063465;59064187;59067066;59067583;59067944;59069028;59069739;59073107;59073510;59074891;59076134;59076484;59076846;59077681;59078179;59078802;59079557;59079810;59080101;59080697;59081795;59082192;59082617;59085065;59086665;59090508;59093296;59099690;59103275;59106295;59107742;59112519;59115659;59122620;59124521;59128063;59129570;59130441;59131547;59132461;59133021;59133700;59134551;59135394	58994509;58994834;58995103;58995561;58996027;58996311;58997016;58997285;58998142;58998353;58998561;59001178;59001531;59001924;59002169;59003017;59003379;59003706;59006817;59007724;59007901;59008209;59008621;59009222;59009663;59010536;59020568;59021549;59021967;59022395;59027523;59028674;59029025;59029365;59029586;59030175;59031197;59031664;59032021;59032765;59033016;59033782;59034197;59034913;59035131;59035411;59036144;59036468;59036816;59037813;59039198;59040584;59041852;59042309;59043114;59044153;59049500;59049873;59050576;59051403;59051794;59052711;59053837;59054425;59055037;59055640;59056224;59061107;59061687;59062294;59062910;59063683;59064450;59067329;59067846;59068210;59069294;59070011;59073373;59073776;59075163;59076400;59076750;59077112;59077950;59078445;59078906;59079710;59079919;59080367;59080963;59082064;59082458;59082895;59085340;59086940;59090783;59093571;59099965;59103550;59106570;59108017;59112794;59115934;59122895;59124796;59128338;59129845;59130641;59131828;59132727;59133329;59133960;59134820;59136375	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	26737	0
ENSMUST00000238245.1	chr11;chr11	59001914;59002017	59001924;59002361	-;-	356	0
ENSMUST00000101162.3	chr11;chr11;chr11	59002910;59005000;59006002	59004159;59005335;59007293	+;+;+	2878	0
ENSMUST00000162526.1	chr11;chr11;chr11	59002910;59004976;59005978	59004135;59005311;59007293	+;+;+	2878	0
ENSMUST00000132238.7	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	59012141;59015436;59020457;59021420;59021865;59022228;59027410;59028497;59028867;59029201;59029470;59030019;59031024;59031582;59031821;59032626;59032894;59033712;59034137;59034695;59035033	59013796;59015478;59020568;59021549;59021967;59022395;59027523;59028674;59029025;59029365;59029586;59030175;59031197;59031664;59031996;59032765;59033016;59033782;59034197;59034913;59035037	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4154	0
ENSMUST00000052872.14	chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11;chr11	59012141;59015436;59020457;59021420;59021865;59022228;59027410;59028497;59028867;59029201;59029470;59030019;59031024;59031582;59031821;59032626;59032894;59033712;59034137;59034695;59035033;59035379;59035947;59036350;59036738;59037535;59038322;59040211;59041565;59042022;59042839;59043881;59049425;59049677;59050301;59051131;59051528;59052445;59053574;59054162;59054774;59055377;59055961;59060844;59061424;59062031;59062647;59063465;59064187;59067066;59067583;59067944;59069028;59069739;59073107;59073510;59074891;59076134;59076484;59076846;59077681;59078179;59078802;59079557;59079810;59080101;59080697;59081795;59082192;59082617;59085065;59086665;59090508;59093296;59099690;59103275;59106295;59107742;59112519;59115659;59122620;59124521;59128063;59129570;59131547;59132461;59133021;59133700;59134551;59135394	59013796;59015478;59020568;59021549;59021967;59022395;59027523;59028674;59029025;59029365;59029586;59030175;59031197;59031664;59032021;59032765;59033016;59033782;59034197;59034913;59035131;59035411;59036144;59036468;59036816;59037813;59039198;59040584;59041852;59042309;59043114;59044153;59049500;59049873;59050576;59051403;59051794;59052711;59053837;59054425;59055037;59055640;59056224;59061107;59061687;59062294;59062910;59063683;59064450;59067329;59067846;59068210;59069294;59070011;59073373;59073776;59075163;59076400;59076750;59077112;59077950;59078445;59078906;59079710;59079919;59080367;59080963;59082064;59082458;59082895;59085340;59086940;59090783;59093571;59099965;59103550;59106570;59108017;59112794;59115934;59122895;59124796;59128338;59129845;59131828;59132727;59133329;59133960;59134820;59136396	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	23027	0
