#1.2									
2998	8								
NAME	description	CD24Mid-1	CD24Neg-2	CD24Mid-3	CD24Neg-4	CD24Mid-5	CD24Neg-6	CD24Mid-7	CD24Neg-8
ENSMUSG00000083693	NA	56	6	65	9	52	5	71	13
ENSMUSG00000083705	NA	42	11	25	10	15	8	37	11
ENSMUSG00000083723	NA	53	12	41	10	54	19	44	7
ENSMUSG00000083748	NA	0	0	2	0	0	0	0	0
ENSMUSG00000083752	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083761	NA	7	6	7	3	13	14	16	6
ENSMUSG00000083764	NA	0	0	1	0	0	1	1	1
ENSMUSG00000083769	NA	1	0	0	0	0	0	0	0
ENSMUSG00000083782	NA	0	0	1	0	0	0	0	0
ENSMUSG00000083792	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083806	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083819	NA	0	0	1	0	5	0	4	0
ENSMUSG00000083825	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083838	NA	5	1	2	0	4	1	10	0
ENSMUSG00000083844	NA	338	112	355	146	377	203	335	107
ENSMUSG00000083859	NA	123	73	112	48	136	78	104	39
ENSMUSG00000083870	NA	3	0	0	2	2	0	0	0
ENSMUSG00000083876	NA	0	0	4	0	1	0	0	0
ENSMUSG00000083878	NA	887	206	1017	167	829	168	783	158
ENSMUSG00000083886	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083894	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083895	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083899	NA	2403	373	3498	471	4981	856	5987	896
ENSMUSG00000083917	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083924	NA	0	0	0	0	0	2	0	2
ENSMUSG00000083925	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083932	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083935	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083954	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083986	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083990	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083991	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083992	NA	148	50	176	24	125	49	177	45
ENSMUSG00000083996	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084004	NA	0	0	0	0	0	0	2	0
ENSMUSG00000084012	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084020	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084034	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084045	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084048	NA	0	0	0	2	1	0	2	0
ENSMUSG00000084052	NA	0	0	4	0	0	2	4	0
ENSMUSG00000084055	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084064	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084068	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084069	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084077	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084079	NA	0	0	0	0	0	0	1	0
ENSMUSG00000084081	NA	2	2	3	2	3	16	6	8
ENSMUSG00000084085	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084120	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084129	NA	177	14	247	31	199	30	191	24
ENSMUSG00000084130	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084135	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084139	NA	269	51	286	48	181	76	220	55
ENSMUSG00000084145	NA	8	2	5	0	4	1	14	4
ENSMUSG00000084146	NA	0	0	0	2	0	2	0	6
ENSMUSG00000084152	NA	2	0	4	0	0	0	0	0
ENSMUSG00000084153	NA	1	0	0	1	0	0	0	0
ENSMUSG00000084168	NA	1317	886	1448	760	1199	1310	1422	767
ENSMUSG00000084169	NA	0	0	0	0	1	0	0	0
ENSMUSG00000084170	NA	37	10	49	9	23	16	38	17
ENSMUSG00000084183	NA	7	3	11	5	4	3	5	2
ENSMUSG00000084200	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084206	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084211	NA	0	0	0	0	0	0	2	0
ENSMUSG00000084212	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084223	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084224	NA	123	51	128	38	66	67	130	41
ENSMUSG00000084231	NA	3	1	7	0	2	1	0	0
ENSMUSG00000084249	NA	0	0	0	0	3	4	0	0
ENSMUSG00000084251	NA	0	0	0	0	0	0	2	0
ENSMUSG00000084252	NA	6	0	1	8	6	2	1	4
ENSMUSG00000084257	NA	0	0	3	0	0	0	2	0
ENSMUSG00000084259	NA	0	0	0	0	0	0	1	0
ENSMUSG00000084273	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084277	NA	45	29	44	23	59	45	52	20
ENSMUSG00000084278	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084280	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084293	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084302	NA	5	0	1	0	0	0	8	0
ENSMUSG00000084307	NA	0	0	0	0	1	0	0	0
ENSMUSG00000084310	NA	1	1	0	0	0	0	0	1
ENSMUSG00000084318	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084329	NA	78	23	51	29	51	47	84	47
ENSMUSG00000084335	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084347	NA	25	5	20	10	24	16	25	17
ENSMUSG00000084362	NA	0	0	3	2	2	0	4	4
ENSMUSG00000084368	NA	0	0	0	0	0	0	1	0
ENSMUSG00000084373	NA	264	54	258	53	252	44	250	33
ENSMUSG00000084375	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084381	NA	8	2	10	2	10	12	7	5
ENSMUSG00000084384	NA	852	472	819	418	650	523	865	470
ENSMUSG00000084387	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084401	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084411	NA	4	2	8	3	2	4	1	8
ENSMUSG00000084412	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084413	NA	1	0	2	2	5	5	2	2
ENSMUSG00000084419	NA	2	0	0	0	5	2	2	0
ENSMUSG00000084442	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084457	NA	0	0	3	0	1	0	0	5
ENSMUSG00000084522	NA	5	0	3	0	1	0	2	0
ENSMUSG00000084567	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084588	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084599	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084621	NA	0	0	0	0	0	0	2	0
ENSMUSG00000084627	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084666	NA	0	0	0	2	1	2	0	0
ENSMUSG00000084708	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084744	NA	2	2	0	2	3	7	9	3
ENSMUSG00000084766	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084769	NA	1	0	0	0	0	0	0	1
ENSMUSG00000084773	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084796	NA	8	18	2	2	6	3	6	6
ENSMUSG00000084800	NA	4	2	2	2	0	4	3	1
ENSMUSG00000084805	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084819	NA	0	0	0	0	1	0	0	0
ENSMUSG00000084822	NA	0	0	2	0	0	1	0	0
ENSMUSG00000084835	NA	69	45	50	32	53	35	67	57
ENSMUSG00000084844	NA	1	0	1	0	1	0	5	0
ENSMUSG00000084850	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084853	NA	0	2	0	5	0	12	0	8
ENSMUSG00000084856	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084884	NA	9	3	17	8	9	4	4	4
ENSMUSG00000084887	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084889	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084890	NA	8	12	6	27	2	28	6	23
ENSMUSG00000084896	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084905	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084916	NA	4	0	2	0	2	2	0	0
ENSMUSG00000084930	NA	7	8	6	5	11	10	13	6
ENSMUSG00000084936	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084941	NA	37	2	27	0	48	0	44	2
ENSMUSG00000084962	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084966	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084967	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084969	NA	0	0	0	0	0	0	4	0
ENSMUSG00000084978	NA	10	2	8	8	16	6	11	6
ENSMUSG00000084980	NA	0	2	0	0	0	0	0	4
ENSMUSG00000084983	NA	0	0	0	0	0	2	0	0
ENSMUSG00000084993	NA	0	0	0	0	0	0	0	0
ENSMUSG00000084996	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085021	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085033	NA	3	5	6	3	10	0	6	2
ENSMUSG00000085035	NA	1	0	0	0	0	0	4	0
ENSMUSG00000085044	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085051	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085059	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085072	NA	17	2	17	6	18	4	19	5
ENSMUSG00000085074	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085078	NA	50	51	82	46	22	39	21	28
ENSMUSG00000085081	NA	8	2	27	1	20	5	14	4
ENSMUSG00000085083	NA	16	0	5	0	10	0	5	0
ENSMUSG00000085088	NA	65	62	45	20	54	47	70	75
ENSMUSG00000085090	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085091	NA	11	0	9	2	8	2	6	0
ENSMUSG00000085104	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085113	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085115	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085126	NA	22	10	27	37	36	34	13	30
ENSMUSG00000085130	NA	0	0	4	0	0	0	0	0
ENSMUSG00000085132	NA	0	0	1	1	0	0	0	0
ENSMUSG00000085134	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085143	NA	4	0	4	7	8	6	11	5
ENSMUSG00000085145	NA	2	0	0	0	0	0	2	0
ENSMUSG00000085148	NA	199	577	85	847	208	1178	251	1090
ENSMUSG00000085152	NA	8	8	3	16	6	13	4	12
ENSMUSG00000085154	NA	20	5	36	11	28	15	32	4
ENSMUSG00000085156	NA	766	40	728	47	825	30	600	49
ENSMUSG00000085162	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085165	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085167	NA	12	2	9	2	7	4	9	0
ENSMUSG00000085170	NA	9	10	10	5	10	9	14	6
ENSMUSG00000085175	NA	160	29	115	13	88	28	111	30
ENSMUSG00000085178	NA	23	12	8	6	21	17	22	24
ENSMUSG00000085189	NA	17	17	21	12	19	9	26	10
ENSMUSG00000085192	NA	5	5	2	5	3	19	4	11
ENSMUSG00000085207	NA	4	1	12	0	5	2	8	2
ENSMUSG00000085208	NA	3434	1129	3482	1204	3843	2445	4148	1299
ENSMUSG00000085229	NA	6	2	7	3	1	0	3	6
ENSMUSG00000085230	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085232	NA	18	8	12	8	12	12	17	4
ENSMUSG00000085235	NA	99	36	155	30	90	49	122	22
ENSMUSG00000085239	NA	1	2	0	0	0	0	1	1
ENSMUSG00000085240	NA	0	1	0	0	0	0	0	0
ENSMUSG00000085242	NA	1	3	4	0	4	0	1	0
ENSMUSG00000085245	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085246	NA	14	0	8	0	18	0	15	2
ENSMUSG00000085251	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085255	NA	15	21	13	14	6	18	7	9
ENSMUSG00000085260	NA	6	0	5	0	4	0	7	0
ENSMUSG00000085262	NA	4	2	4	10	10	1	10	3
ENSMUSG00000085297	NA	0	6	1	8	1	22	0	8
ENSMUSG00000085301	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085307	NA	7	9	14	20	19	19	12	8
ENSMUSG00000085310	NA	0	0	4	0	0	0	0	0
ENSMUSG00000085324	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085326	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085336	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085338	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085342	NA	506	146	604	101	430	162	415	122
ENSMUSG00000085348	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085359	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085360	NA	63	63	57	52	73	79	48	36
ENSMUSG00000085379	NA	47	17	40	16	48	13	44	17
ENSMUSG00000085402	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085415	NA	1	2	2	2	0	4	4	0
ENSMUSG00000085419	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085421	NA	77	40	97	19	58	23	69	24
ENSMUSG00000085434	NA	4	0	3	10	4	7	7	4
ENSMUSG00000085452	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085453	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085459	NA	3	0	2	0	2	2	0	0
ENSMUSG00000085476	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085479	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085486	NA	1	7	0	3	1	4	2	5
ENSMUSG00000085501	NA	28	22	24	27	38	36	39	35
ENSMUSG00000085502	NA	149	22	179	44	140	71	106	8
ENSMUSG00000085509	NA	2	1	2	0	1	0	0	1
ENSMUSG00000085510	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085511	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085512	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085514	NA	0	0	0	0	0	2	2	0
ENSMUSG00000085516	NA	2	0	1	0	14	2	11	0
ENSMUSG00000085528	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085531	NA	0	0	0	0	2	0	1	0
ENSMUSG00000085532	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085533	NA	4	2	7	4	5	8	15	7
ENSMUSG00000085548	NA	0	2	0	0	2	0	0	1
ENSMUSG00000085551	NA	4	2	0	2	0	4	0	0
ENSMUSG00000085559	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085561	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085564	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085578	NA	6	0	0	0	1	0	1	0
ENSMUSG00000085579	NA	2	0	0	0	0	0	2	0
ENSMUSG00000085585	NA	2	6	0	4	0	5	0	2
ENSMUSG00000085586	NA	46	20	31	14	28	31	19	18
ENSMUSG00000085588	NA	0	2	0	0	0	2	0	2
ENSMUSG00000085594	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085604	NA	2	0	0	0	2	7	2	1
ENSMUSG00000085609	NA	2	2	0	0	3	0	4	0
ENSMUSG00000085628	NA	4	5	9	2	16	2	16	4
ENSMUSG00000085629	NA	1	1	1	0	0	0	0	0
ENSMUSG00000085636	NA	16	4	24	15	16	12	19	10
ENSMUSG00000085645	NA	0	0	8	0	0	2	5	4
ENSMUSG00000085646	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085651	NA	232	262	105	276	142	415	153	181
ENSMUSG00000085652	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085659	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085665	NA	10	2	4	2	9	0	4	0
ENSMUSG00000085675	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085676	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085683	NA	2047	2213	1604	2305	1722	4878	2224	2474
ENSMUSG00000085684	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085707	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085718	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085719	NA	7	3	11	1	5	4	8	2
ENSMUSG00000085733	NA	2	1	0	1	0	0	1	0
ENSMUSG00000085734	NA	0	0	0	0	0	3	0	0
ENSMUSG00000085738	NA	341	67	491	57	356	78	384	59
ENSMUSG00000085743	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085744	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085747	NA	9	120	3	119	4	395	5	103
ENSMUSG00000085748	NA	2	0	0	0	0	1	1	0
ENSMUSG00000085762	NA	6	4	6	6	8	13	13	10
ENSMUSG00000085765	NA	2	2	6	0	4	0	2	2
ENSMUSG00000085772	NA	1	7	2	0	3	5	2	1
ENSMUSG00000085784	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085798	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085803	NA	0	0	0	4	0	0	0	0
ENSMUSG00000085806	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085811	NA	22	2	14	0	8	11	16	6
ENSMUSG00000085844	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085853	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085856	NA	0	0	2	0	0	0	0	0
ENSMUSG00000085860	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085864	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085872	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085882	NA	243	74	229	114	252	200	266	101
ENSMUSG00000085887	NA	48	46	43	25	62	28	50	42
ENSMUSG00000085888	NA	3	4	1	8	0	6	2	1
ENSMUSG00000085890	NA	253	137	272	164	202	203	327	163
ENSMUSG00000085893	NA	1687	290	1870	297	1516	281	1606	272
ENSMUSG00000085897	NA	6	1	17	1	12	2	8	2
ENSMUSG00000085902	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085926	NA	0	2	6	2	1	4	8	0
ENSMUSG00000085937	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085940	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085941	NA	8	9	1	9	7	15	5	7
ENSMUSG00000085944	NA	140	34	114	27	125	34	124	35
ENSMUSG00000085951	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085952	NA	0	0	0	4	1	13	0	2
ENSMUSG00000085955	NA	9	4	4	2	8	1	8	1
ENSMUSG00000085970	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085972	NA	50	8	59	19	55	11	45	6
ENSMUSG00000085979	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085985	NA	0	0	1	0	0	0	0	0
ENSMUSG00000085991	NA	5	0	4	0	3	0	0	0
ENSMUSG00000085992	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086003	NA	5	4	8	11	8	7	8	4
ENSMUSG00000086015	NA	18	0	13	6	17	6	15	1
ENSMUSG00000086020	NA	4	2	3	3	0	5	1	0
ENSMUSG00000086025	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086028	NA	2	0	0	2	5	0	2	0
ENSMUSG00000086031	NA	1	0	1	0	0	0	0	2
ENSMUSG00000086039	NA	5	2	0	5	0	4	5	1
ENSMUSG00000086049	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086050	NA	12	2	8	8	6	4	16	10
ENSMUSG00000086058	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086063	NA	0	0	0	0	2	0	0	0
ENSMUSG00000086078	NA	3	0	0	0	5	2	2	4
ENSMUSG00000086089	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086105	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086117	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086135	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086162	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086163	NA	9	10	6	7	8	8	5	4
ENSMUSG00000086170	NA	4	2	0	0	0	4	2	0
ENSMUSG00000086191	NA	0	0	0	0	0	2	0	0
ENSMUSG00000086193	NA	1	2	0	0	0	0	1	0
ENSMUSG00000086199	NA	1	4	6	2	6	2	1	0
ENSMUSG00000086209	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086222	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086226	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086243	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086245	NA	19	25	21	19	23	61	55	25
ENSMUSG00000086255	NA	59	20	38	37	53	44	38	12
ENSMUSG00000086256	NA	2	0	0	0	0	0	0	0
ENSMUSG00000086268	NA	19	2	11	5	14	4	12	6
ENSMUSG00000086278	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086283	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086298	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086306	NA	2	0	0	0	2	2	0	0
ENSMUSG00000086310	NA	0	1	2	0	1	2	2	0
ENSMUSG00000086311	NA	0	0	0	1	0	0	0	0
ENSMUSG00000086327	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086330	NA	8	0	7	2	15	5	12	4
ENSMUSG00000086335	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086337	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086347	NA	4	1	2	4	1	4	1	9
ENSMUSG00000086359	NA	17	5	20	4	21	14	34	4
ENSMUSG00000086366	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086373	NA	0	0	4	0	2	0	0	0
ENSMUSG00000086375	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086380	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086386	NA	0	0	2	0	2	0	2	0
ENSMUSG00000086391	NA	1	5	3	16	4	10	5	4
ENSMUSG00000086395	NA	8	0	10	2	25	0	6	0
ENSMUSG00000086439	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086442	NA	3	0	0	0	3	2	2	2
ENSMUSG00000086459	NA	0	0	0	0	0	0	3	0
ENSMUSG00000086460	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086468	NA	11	12	20	10	27	6	21	2
ENSMUSG00000086474	NA	0	0	0	2	2	2	2	0
ENSMUSG00000086475	NA	2	0	0	0	0	0	0	0
ENSMUSG00000086481	NA	0	8	0	0	0	2	0	4
ENSMUSG00000086487	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086490	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086493	NA	0	0	2	0	2	0	2	0
ENSMUSG00000086501	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086507	NA	3	16	4	30	6	82	5	34
ENSMUSG00000086514	NA	0	0	0	0	0	0	2	0
ENSMUSG00000086536	NA	11	6	18	3	18	13	16	0
ENSMUSG00000086545	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086547	NA	0	0	0	0	0	0	2	0
ENSMUSG00000086552	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086569	NA	0	0	0	0	0	0	0	1
ENSMUSG00000086584	NA	2	9	4	8	0	22	2	4
ENSMUSG00000086586	NA	1	0	0	3	2	3	6	0
ENSMUSG00000086588	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086591	NA	0	0	0	0	0	0	2	0
ENSMUSG00000086595	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086612	NA	2	0	5	0	6	1	2	0
ENSMUSG00000086617	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086636	NA	0	1	0	0	0	2	3	1
ENSMUSG00000086646	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086666	NA	0	0	0	0	0	0	0	2
ENSMUSG00000086674	NA	14	7	17	22	13	30	19	8
ENSMUSG00000086677	NA	0	0	0	0	0	0	4	0
ENSMUSG00000086680	NA	2	0	7	1	1	0	3	2
ENSMUSG00000086684	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086686	NA	0	1	1	0	0	0	4	0
ENSMUSG00000086688	NA	145	28	142	19	158	62	146	36
ENSMUSG00000086702	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086703	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086707	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086716	NA	0	0	0	0	4	0	0	1
ENSMUSG00000086725	NA	87	10	89	18	105	42	65	16
ENSMUSG00000086733	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086738	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086749	NA	2	0	0	1	3	3	2	1
ENSMUSG00000086750	NA	0	0	4	0	2	0	0	0
ENSMUSG00000086752	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086760	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086761	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086789	NA	0	1	4	4	0	0	2	0
ENSMUSG00000086791	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086794	NA	16	0	15	0	8	13	17	3
ENSMUSG00000086799	NA	3	3	2	0	2	6	12	3
ENSMUSG00000086808	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086826	NA	172	118	127	96	135	149	167	108
ENSMUSG00000086835	NA	12	37	2	62	9	206	4	52
ENSMUSG00000086839	NA	5	2	3	6	7	4	5	4
ENSMUSG00000086841	NA	1802	238	1702	240	1807	316	1513	200
ENSMUSG00000086851	NA	0	0	0	0	2	0	0	0
ENSMUSG00000086859	NA	499	185	514	165	416	246	496	216
ENSMUSG00000086892	NA	6	3	8	2	28	2	4	6
ENSMUSG00000086900	NA	0	0	0	0	0	0	1	0
ENSMUSG00000086902	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086909	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086910	NA	0	0	0	0	1	0	0	0
ENSMUSG00000086911	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086917	NA	2	0	0	0	0	0	0	0
ENSMUSG00000086919	NA	0	0	1	0	0	0	0	0
ENSMUSG00000086920	NA	30	23	29	20	45	37	70	17
ENSMUSG00000086924	NA	3	2	4	0	4	0	8	0
ENSMUSG00000086929	NA	8	2	7	0	4	6	7	1
ENSMUSG00000086932	NA	0	0	1	0	0	0	0	0
ENSMUSG00000086933	NA	12	0	18	6	20	1	23	2
ENSMUSG00000086943	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086951	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086962	NA	4	0	10	2	10	3	7	1
ENSMUSG00000086971	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086976	NA	4	2	0	2	2	0	13	0
ENSMUSG00000086981	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086986	NA	0	0	2	0	0	0	2	0
ENSMUSG00000086998	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087003	NA	0	0	0	0	1	0	0	1
ENSMUSG00000087013	NA	2	0	2	9	2	2	0	4
ENSMUSG00000087036	NA	56	10	51	15	56	6	68	2
ENSMUSG00000087039	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087042	NA	0	0	0	6	2	13	2	2
ENSMUSG00000087050	NA	11	0	13	0	11	0	15	0
ENSMUSG00000087055	NA	45	9	43	5	31	9	42	4
ENSMUSG00000087057	NA	0	1	0	0	0	0	0	0
ENSMUSG00000087058	NA	0	0	0	1	0	0	0	0
ENSMUSG00000087059	NA	0	0	2	0	0	0	1	0
ENSMUSG00000087060	NA	812	27	1036	41	1008	42	1004	67
ENSMUSG00000087064	NA	25	1	15	1	14	10	8	8
ENSMUSG00000087067	NA	0	0	0	0	0	2	2	4
ENSMUSG00000087072	NA	0	0	0	0	0	0	3	0
ENSMUSG00000087080	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087085	NA	0	0	2	0	0	0	0	0
ENSMUSG00000087089	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087107	NA	45	13	24	0	33	13	48	25
ENSMUSG00000087111	NA	5	3	6	3	6	6	10	7
ENSMUSG00000087113	NA	0	2	0	0	0	0	0	2
ENSMUSG00000087116	NA	0	0	0	0	0	0	0	0
