# Program:featureCounts v2.0.1; Command:"featureCounts" "-t" "exon" "-g" "gene_id" "-a" "../mm10-chr11.gtf" "-o" "CD24Mid-7.counts2.txt" "CD24Mid-7.filtered.bam" 
Geneid	Chr	Start	End	Strand	Length	CD24Mid-7.filtered.bam
ENSMUSG00000042302	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	22005828;22005828;22005828;22007083;22007083;22007083;22013484;22013484;22013484;22014855;22014855;22014855;22053432;22053432;22053432;22056530;22056530;22056530;22056783;22056783;22056783;22059137;22059137;22059137;22062780;22062780;22062780;22068359;22068359;22068359;22089525;22089525;22089525;22095318;22095318;22095318;22100422;22100422;22100422;22101052;22101052;22101052;22110353;22137838;22137838;22137838;22137838;22146463;22146463;22146463;22146463;22146532;22151067;22151067;22151067;22151067;22151067;22151788;22151788;22151788;22151788;22169035;22169035;22169035;22169035;22169035;22169037;22171143;22172825;22172825;22172825;22172825;22172825;22232002;22232002;22232002;22232002;22232002;22239143;22239143;22239143;22239143;22239143;22247970;22247970;22247970;22247970;22247970;22285488;22285488;22285488;22285488;22286682;22286682;22304660;22342110	22006871;22006871;22006871;22007197;22007197;22007197;22013557;22013557;22013557;22014954;22014954;22014954;22053555;22053555;22053555;22056627;22056627;22056627;22056921;22056921;22056921;22059261;22059261;22059261;22062887;22062887;22062887;22068506;22068506;22068506;22089668;22089668;22089668;22096199;22096199;22096199;22100470;22100470;22100470;22101230;22101230;22101230;22110611;22138057;22138057;22138057;22138057;22146700;22146700;22146625;22146625;22146700;22151189;22151189;22151189;22151189;22151189;22151892;22151892;22151892;22151892;22169174;22169174;22169174;22169174;22169174;22169174;22171410;22173006;22173006;22173006;22173006;22173006;22232055;22232055;22232055;22232055;22232055;22239238;22239238;22239238;22239238;22239238;22248027;22248027;22248027;22248027;22248027;22285872;22285874;22285874;22285838;22286795;22286795;22304728;22342292	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5825	741
ENSMUSG00000083580	11;11	22386292;22387944	22386914;22388196	+;+	876	0
ENSMUSG00000085856	11;11	22438821;22439669	22439328;22439775	-;-	615	0
ENSMUSG00000085021	11;11;11	22483608;22489809;22491010	22483739;22490663;22491363	+;+;+	1341	0
ENSMUSG00000049904	11;11;11;11	22512088;22517188;22517408;22518381	22512583;22517291;22517521;22519234	+;+;+;+	1568	81
ENSMUSG00000086256	11;11	22617408;22617978	22617830;22618487	+;+	933	0
ENSMUSG00000083008	11;11	22626375;22626564	22626525;22626664	-;-	252	0
ENSMUSG00000085979	11;11	22729897;22732697	22730399;22732986	-;-	793	0
ENSMUSG00000085803	11;11;11	22734038;22735599;22736929	22734200;22735683;22737937	+;+;+	1257	0
ENSMUSG00000084081	11	22758599	22760025	-	1427	6
ENSMUSG00000051650	11;11;11;11;11;11;11;11;11;11;11;11	22759738;22774891;22779267;22799378;22800353;22834747;22834865;22836583;22859494;22859494;22860218;22860940	22760031;22775028;22779525;22799424;22800444;22837195;22837195;22837195;22860101;22859545;22860488;22860961	-;-;-;-;-;-;-;-;-;-;-;-	4180	58
ENSMUSG00000082576	11	22786811	22787247	-	437	0
ENSMUSG00000098650	11;11;11	22834744;22956411;22982079	22837195;22956692;22982090	-;-;-	2746	0
ENSMUSG00000092455	11;11	22839299;22842286	22839364;22842604	+;+	385	5
ENSMUSG00000077621	11	22846868	22846969	+	102	3
ENSMUSG00000092626	11;11	22858931;22860840	22859168;22861264	+;+	663	12
ENSMUSG00000065869	11	22868901	22869004	+	104	0
ENSMUSG00000051355	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	22896136;22899759;22899764;22899835;22900023;22956152;22956411;22956411;22956411;22956411;22956411;22972651;22973900;22978317;22982079;22982079;22982079	22900057;22900057;22900057;22900057;22900057;22956232;22956692;22956692;22956692;22956947;22956692;22972859;22974102;22978996;22982184;22982252;22982382	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5936	689
ENSMUSG00000044068	11;11;11	22972005;22973215;22973228	22976496;22976496;22974514	+;+;+	4492	164
ENSMUSG00000007739	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	22990519;22990626;22990639;22990650;22990650;22990652;22993267;22993267;22993267;22993267;22993267;22994298;22994298;22994298;22994298;22995624;22995930;22995930;22995930;22995930;22996315;22996315;22996315;22996315;22996315;22996365;22997033;22997033;22997033;22997033;22997033;22997033;22997603;22997603;22997603;22999033;22999033;22999033;23000858;23000858;23000937;23001362;23001362;23001560;23001560;23001560;23001934;23002167;23002167;23002817;23002817;23002817;23003137;23003137	22990880;22990945;22990880;22990880;22990880;22990880;22993319;22993319;22993319;22993319;22993319;22994387;22994387;22994389;22994387;22996038;22995979;22996038;22996038;22996038;22996457;22996457;22996457;22996457;22996457;22996457;22997149;22997101;22997154;22997096;22997154;22997154;22997735;22997735;22997735;22999172;22999876;22999172;23000954;23000954;23001472;23001472;23001472;23001619;23001690;23001690;23002401;23002401;23002401;23002855;23002930;23002930;23003151;23003780	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4201	10660
ENSMUSG00000049811	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23007531;23008347;23008465;23013387;23013387;23013539;23015655;23015655;23015655;23015655;23015659;23020000;23020000;23020000;23020000;23020000;23020000;23020470;23020556;23021494;23021494;23023430;23023430;23023430;23023430;23023430;23023430;23028856;23028856;23029366	23007608;23008626;23008626;23013647;23013647;23013647;23015884;23015884;23015884;23015884;23015884;23021133;23021133;23021133;23021133;23020236;23021133;23021133;23021133;23021661;23021661;23023730;23023529;23023739;23023731;23023741;23023724;23029010;23030788;23029842	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4396	10
ENSMUSG00000088010	11	23063133	23063232	-	100	0
ENSMUSG00000085665	11;11	23067998;23072879	23068406;23075574	+;+	3105	4
ENSMUSG00000086366	11;11;11	23152140;23165171;23166078	23152237;23165311;23166375	+;+;+	537	0
ENSMUSG00000088495	11	23172798	23172906	-	109	0
ENSMUSG00000020290	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23256041;23256041;23256055;23256058;23256078;23256412;23256589;23256646;23256692;23257389;23261835;23261835;23261835;23261835;23261835;23261835;23267662;23267662;23267662;23267662;23267662;23267662;23268849;23271133;23271133;23271133;23271133;23271133;23276427;23276427;23276427;23276427;23276427;23277036;23277036;23277036;23277036;23277036;23278143;23278143;23278143;23278143;23278143;23278676;23278676;23278676;23278676;23278676;23278806;23278806;23278806;23278806;23278806;23280374;23280374;23280374;23280374;23280374;23281306;23281306;23281306;23281306;23281306;23282529;23282529;23282529;23282529;23282529;23284242;23284242;23284242;23284242;23284548;23284548;23284548;23284548;23284644;23284812;23284812;23284812;23284812;23284812;23285056;23285056;23285056;23285056;23285056;23285801;23285801;23285801;23285801;23286745;23286745;23286745;23286745;23286745;23287345;23287345;23287345;23287345;23287345;23289758;23289758;23289758;23289758;23291463;23291463;23291463;23291463;23293772;23293772;23293772;23293772;23293989;23293989;23293989;23293989;23294596;23294596;23294596;23294596;23295961;23295961;23295961;23295961	23256162;23256167;23256151;23256717;23256717;23256717;23256717;23256717;23256717;23257537;23261966;23261966;23261966;23261966;23261966;23261966;23267714;23267763;23268690;23267763;23267763;23267763;23268912;23271205;23271205;23271205;23271205;23271205;23276488;23276488;23276488;23276488;23276488;23277080;23277080;23277080;23277080;23277080;23278324;23278324;23278324;23278324;23278324;23278724;23278724;23278724;23278724;23278724;23278925;23278925;23278925;23278925;23278925;23280502;23280502;23280502;23280502;23280502;23281464;23281464;23281464;23281464;23281464;23282726;23282726;23282726;23282726;23282726;23284380;23284380;23284380;23284380;23284729;23284729;23284729;23284729;23284729;23284968;23284968;23284968;23284968;23284968;23285219;23285219;23285219;23285219;23285219;23285935;23285935;23285935;23285935;23286928;23286928;23286928;23286928;23286928;23287451;23287451;23287451;23287451;23287451;23289952;23289952;23289952;23289952;23291631;23291631;23291631;23291631;23293906;23293906;23293906;23293906;23294148;23294148;23294148;23294148;23294692;23294692;23294692;23294692;23298249;23296233;23297597;23297597	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7181	8979
ENSMUSG00000056342	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23306895;23306916;23320661;23320661;23333439;23333439;23343320;23343320;23343511;23343511;23345150;23345150;23349151;23349151;23351592;23351592;23354845;23354845;23355006;23355006;23361279;23361279;23361587;23361587;23362577;23362577;23363058;23363058;23363791;23363791;23367339;23367339;23370239;23370239;23370444;23370444;23373321;23373321;23375001;23375001;23377555;23377555;23381225;23381225;23382554;23382554;23384401;23384401;23385013;23385013;23388434;23388434;23388664;23388664;23392842;23392842;23393752;23393752;23401453;23401453;23403560;23403560;23403812;23403812;23405867;23405867;23412215;23412215;23414736;23414736;23414976;23417463;23417463;23417649;23417649;23417649;23418979;23418979;23418979;23420040;23420040;23420055;23421098;23421098;23421098;23421246;23421246;23421246;23426062;23426062;23426062;23426635;23426635;23426635;23429300;23429300;23429300;23432246;23432246;23432246;23432478;23432478;23432478;23432619;23432619;23432619;23433180;23433180;23433180;23435907;23435907;23435907;23438867;23438867;23438867;23441100;23441100;23441100;23444147;23444147;23444147;23444306;23444306;23444306;23446432;23446432;23446432;23446579;23446579;23446579;23446744;23446744;23446744;23446918;23446918;23446918;23449213;23449213;23449213;23451996;23451996;23451996;23452519;23452519;23452519;23452791;23452791;23452791;23454525;23454525;23454525;23457798;23457798;23457932;23457932;23457938;23458077;23458115;23458115;23458115;23459124;23459124;23459124;23459124;23460562;23460562;23460562;23460562;23464217;23464217;23467146;23467146;23468805;23468805;23470289;23470289;23470289;23471482;23471482;23471482;23472950;23472950;23472950;23473170;23473170;23474266;23474266;23484102;23484102;23484102;23486805;23486818;23486818;23486818;23487079;23487079;23487079;23487079;23488209;23488209;23488209;23488584;23488584	23307016;23307016;23320748;23320748;23333859;23333859;23343370;23343370;23343660;23343660;23345217;23345217;23349343;23349343;23351653;23351653;23354926;23354926;23355098;23355098;23361404;23361404;23361716;23361716;23362612;23362612;23363188;23363188;23364512;23364512;23367553;23367553;23370354;23370354;23370571;23370571;23373410;23373410;23375096;23375096;23377637;23377637;23381379;23381379;23382667;23382667;23384500;23384500;23385172;23385172;23388560;23388560;23388811;23388811;23392942;23392942;23393961;23393961;23401578;23401578;23403682;23403682;23403895;23403895;23405953;23405953;23412415;23412415;23414818;23414818;23417503;23417503;23417503;23417773;23417773;23417773;23420652;23419131;23419131;23420144;23420144;23420144;23421153;23421153;23421153;23421366;23421366;23421366;23426245;23426245;23426245;23426795;23426795;23426795;23429365;23429365;23429365;23432392;23432392;23432392;23432534;23432534;23432534;23432696;23432696;23432696;23433274;23433274;23433274;23436079;23436079;23436079;23439020;23439020;23439020;23441178;23441178;23441178;23444200;23444200;23444200;23444401;23444401;23444401;23446496;23446496;23446496;23446654;23446654;23446654;23446791;23446791;23446791;23446983;23446983;23446983;23449293;23449293;23449293;23452081;23452081;23452081;23452687;23452687;23452687;23452865;23452865;23452865;23456686;23454676;23454676;23457846;23457846;23458036;23458036;23458036;23458159;23458159;23458159;23458159;23459228;23459228;23459228;23459228;23460610;23460897;23460709;23460709;23464851;23464851;23467303;23467303;23468883;23468883;23470415;23470415;23470415;23471589;23471589;23471589;23473054;23473054;23473054;23473294;23473294;23474389;23474389;23484181;23484181;23484181;23486958;23486958;23486958;23486958;23487323;23487222;23487222;23487222;23488368;23488368;23488368;23489744;23490560	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	18453	6760
ENSMUSG00000065591	11	23479561	23479667	-	107	12
ENSMUSG00000020288	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23487882;23488547;23488549;23489583;23490321;23490427;23490430;23490669;23490669;23490669;23490669;23490669;23490669;23491013;23491013;23491013;23491013;23491013;23491109;23491475;23491475;23491475;23491475;23491475;23492138;23492218;23492218;23492218;23492218;23493154;23493279;23493279;23493279;23493279;23494979;23494979;23494979;23494979;23494979;23496691;23496691;23496691;23496691;23496766;23497502;23497775;23497775;23497775;23497775	23490570;23490570;23490570;23489707;23490570;23490570;23490570;23490720;23491077;23490720;23490720;23490720;23490720;23491424;23491114;23491114;23491114;23491114;23491114;23491582;23491582;23491582;23491582;23491582;23492306;23492306;23492306;23492306;23492306;23493393;23493393;23493393;23493393;23493393;23495064;23495064;23495064;23495064;23495064;23496881;23496881;23496881;23496876;23496881;23497538;23497895;23497905;23498030;23497930	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4532	479
ENSMUSG00000106362	11	23497749	23497839	-	91	0
ENSMUSG00000086459	11;11;11;11;11;11;11;11;11;11	23497753;23497757;23497783;23498462;23498462;23498462;23498796;23498851;23499386;23499386	23497911;23497911;23497911;23498585;23498793;23498646;23499192;23499197;23499644;23499661	+;+;+;+;+;+;+;+;+;+	1169	3
ENSMUSG00000020286	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23516203;23516203;23517212;23517212;23518041;23518041;23518781;23518781;23518788;23518817;23519069;23519498;23519498;23519498;23520624	23516610;23516610;23517380;23517380;23518142;23518142;23518976;23518976;23518976;23518976;23519223;23519617;23519942;23519942;23521155	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2007	4
ENSMUSG00000085415	11	23558058	23558842	-	785	4
ENSMUSG00000042208	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23564961;23566119;23573251;23573788;23573788;23573903;23576630;23576731;23576731;23576731;23576731;23576731;23581596;23581596;23581596;23581596;23581596;23581596;23582867;23582867;23582867;23582867;23582867;23582867;23583098;23583098;23583098;23583098;23583098;23583098;23584520;23584520;23584520;23584520;23584520;23584520;23588635;23588635;23588635;23588635;23588635;23588635;23589951;23589951;23589951;23589951;23589951;23589951;23593426;23593426;23593426;23593426;23593426;23593426;23595381;23595381;23595381;23595381;23595381;23595381;23606614;23606614;23606614;23606614;23606614;23609001;23609001;23609001;23609001;23609001;23611747;23611747;23611747;23611747;23611747;23611830;23611962;23611962;23611962;23611962;23611962;23611962;23615096;23615096;23615096;23615096;23615096;23615096;23617138;23617138;23617138;23617138;23617138;23617138;23620229;23620229;23620229;23620229;23620229;23620229;23622436;23622436;23622436;23622436;23622436;23624936;23624936;23624936;23624936;23624936;23624936;23628873;23628873;23628873;23628873;23628873;23628873;23628877;23631205;23631205;23631205;23631205;23633112;23633481;23633493;23633493;23633493;23633493	23565136;23566195;23575517;23575517;23575517;23575517;23576822;23576822;23576822;23576822;23576822;23576822;23581684;23581684;23581684;23581684;23581684;23581684;23582940;23582940;23582940;23582940;23582940;23582940;23583126;23583126;23583126;23583126;23583126;23583126;23584611;23584611;23584611;23584611;23584611;23584611;23588734;23588734;23588734;23588734;23588734;23588734;23589983;23589983;23589983;23589983;23589983;23589983;23593525;23593525;23593525;23593525;23593525;23593525;23595409;23595526;23595526;23595526;23595526;23595526;23606766;23606766;23606766;23606766;23606766;23609124;23609124;23609124;23609124;23609124;23611857;23611857;23611857;23611857;23611857;23611857;23612048;23612048;23612048;23612048;23612048;23612048;23615256;23615256;23615256;23615256;23615256;23615256;23617196;23617196;23617196;23617196;23617196;23617196;23620467;23620467;23620467;23620467;23620467;23620467;23622525;23622529;23622529;23622529;23622529;23625122;23625122;23625122;23625122;23625122;23625122;23629031;23629027;23629119;23629031;23629027;23629031;23629031;23631334;23631334;23631334;23631334;23633210;23633639;23633631;23633631;23633631;23633549	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5226	624
ENSMUSG00000089103	11	23626745	23626861	-	117	0
ENSMUSG00000020283	11;11;11;11;11;11;11;11;11;11;11;11	23646479;23649456;23650930;23650930;23655436;23655833;23656086;23656386;23665374;23665747;23665747;23665747	23649590;23649590;23651055;23651055;23656130;23656130;23656130;23656583;23665673;23665852;23665842;23665959	-;-;-;-;-;-;-;-;-;-;-;-	4644	1513
ENSMUSG00000020280	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	23665674;23665697;23666007;23666188;23666511;23667278;23667278;23667278;23667288;23667288;23672508;23672508;23672508;23672508;23672508;23673238;23673238;23673238;23673238;23699930;23699930;23699930;23702890;23702890;23702890;23706885;23706885;23706885;23707523;23707523;23707523;23708758;23708758;23708758;23711196;23711196;23711196;23712200;23712200;23712200;23717482;23717562;23717562;23717562;23718556;23718576;23718576;23718576;23718576;23718749;23718749;23718749;23718749;23718749;23720104;23720104;23720104;23720104;23720104;23725432;23725432;23725432;23725432;23725432;23728975;23728975;23728975;23728975;23728975;23731321;23731321;23731321;23731321	23665748;23665748;23666453;23666453;23666549;23667414;23667414;23667414;23667414;23667414;23673395;23672756;23672756;23672756;23672756;23673281;23673324;23673324;23673324;23699964;23699964;23699964;23703001;23703001;23703001;23706946;23706946;23706946;23707568;23707568;23707568;23708822;23708822;23708822;23711281;23711281;23711281;23712325;23712325;23712325;23717618;23717618;23717618;23717618;23718652;23718652;23718652;23718652;23718652;23718804;23718804;23718804;23718804;23718804;23720221;23720221;23720221;23720221;23720221;23725574;23725574;23725574;23725574;23725574;23729074;23729071;23729074;23729074;23729074;23731398;23732876;23731525;23732876	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4325	1271
